accuracy,micro_avg_precision,micro_avg_recall,micro_avg_f1,macro_avg_precision,macro_avg_recall,macro_avg_f1,iteration,fold,data_type,Modelo
0.9683333333333334,0.9683333333333334,0.9683333333333334,0.9683333333333334,0.969656424572438,0.9683333333333334,0.9684292007519428,27,3,val,EfficientNetV2B0 Pre-trained
0.9546666666666668,0.9546666666666668,0.9546666666666668,0.9546666666666668,0.9564347045191738,0.9546666666666668,0.9547805255324366,27,3,test,EfficientNetV2B0 Pre-trained
0.996875,0.996875,0.996875,0.996875,0.99689823187022,0.996875,0.996873943924716,27,4,train,EfficientNetV2B0 Pre-trained
0.9716666666666668,0.9716666666666668,0.9716666666666668,0.9716666666666668,0.9719817149060404,0.9716666666666668,0.9716447432766648,27,4,val,EfficientNetV2B0 Pre-trained
0.976,0.976,0.976,0.976,0.9763495300313746,0.976,0.976011965759126,27,4,test,EfficientNetV2B0 Pre-trained
0.9795833333333334,0.9795833333333334,0.9795833333333334,0.9795833333333334,0.981096938438293,0.9795833333333336,0.9796269400256268,27,5,train,EfficientNetV2B0 Pre-trained
0.9641666666666666,0.9641666666666666,0.9641666666666666,0.9641666666666666,0.9678364187067376,0.9641666666666668,0.964337048468475,27,5,val,EfficientNetV2B0 Pre-trained
0.966,0.966,0.966,0.966,0.9681011399605934,0.966,0.9661299444099511,27,5,test,EfficientNetV2B0 Pre-trained
0.9989583333333332,0.9989583333333332,0.9989583333333332,0.9989583333333332,0.9989594159201548,0.9989583333333334,0.9989584413883712,28,1,train,EfficientNetV2B0 Pre-trained
0.9883333333333332,0.9883333333333332,0.9883333333333332,0.9883333333333332,0.9884307393843612,0.9883333333333332,0.988350025786082,28,1,val,EfficientNetV2B0 Pre-trained
0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9868117675455296,0.9866666666666668,0.9866723252338468,28,1,test,EfficientNetV2B0 Pre-trained
0.991875,0.991875,0.991875,0.991875,0.9919472366365042,0.991875,0.9918800950519152,28,2,train,EfficientNetV2B0 Pre-trained
0.9708333333333332,0.9708333333333332,0.9708333333333332,0.9708333333333332,0.9708651058482708,0.9708333333333334,0.970769927624987,28,2,val,EfficientNetV2B0 Pre-trained
0.9773333333333334,0.9773333333333334,0.9773333333333334,0.9773333333333334,0.9776157305909706,0.9773333333333334,0.9772172543324874,28,2,test,EfficientNetV2B0 Pre-trained
0.989375,0.989375,0.989375,0.989375,0.9895426689688483,0.989375,0.989394007568517,28,3,train,EfficientNetV2B0 Pre-trained
0.975,0.975,0.975,0.975,0.975740660888359,0.975,0.9750705263693704,28,3,val,EfficientNetV2B0 Pre-trained
0.96,0.96,0.96,0.96,0.9615244679865376,0.9600000000000002,0.9602001441598484,28,3,test,EfficientNetV2B0 Pre-trained
0.99375,0.99375,0.99375,0.99375,0.9937714175048096,0.99375,0.993743664035371,28,4,train,EfficientNetV2B0 Pre-trained
0.98,0.98,0.98,0.98,0.980178293361356,0.98,0.9799819268325748,28,4,val,EfficientNetV2B0 Pre-trained
0.9753333333333334,0.9753333333333334,0.9753333333333334,0.9753333333333334,0.97559679881827,0.9753333333333334,0.975386628056792,28,4,test,EfficientNetV2B0 Pre-trained
0.999375,0.999375,0.999375,0.999375,0.999375650364204,0.999375,0.9993749996607388,28,5,train,EfficientNetV2B0 Pre-trained
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9835556981413256,0.9833333333333334,0.9833432665812252,28,5,val,EfficientNetV2B0 Pre-trained
0.978,0.978,0.978,0.978,0.9782143889793457,0.978,0.9779562102656214,28,5,test,EfficientNetV2B0 Pre-trained
0.9979166666666668,0.9979166666666668,0.9979166666666668,0.9979166666666668,0.9979280896221177,0.9979166666666668,0.9979159911858316,29,1,train,EfficientNetV2B0 Pre-trained
0.9825,0.9825,0.9825,0.9825,0.9825851517256003,0.9825,0.9825256263635972,29,1,val,EfficientNetV2B0 Pre-trained
0.9786666666666668,0.9786666666666668,0.9786666666666668,0.9786666666666668,0.9786396426527532,0.9786666666666666,0.9786499053046112,29,1,test,EfficientNetV2B0 Pre-trained
0.998125,0.998125,0.998125,0.998125,0.9981247768823356,0.998125,0.998124347431923,29,2,train,EfficientNetV2B0 Pre-trained
0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9867672878891668,0.9866666666666668,0.9866695312422128,29,2,val,EfficientNetV2B0 Pre-trained
0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9814163357772412,0.9813333333333332,0.981311144223026,29,2,test,EfficientNetV2B0 Pre-trained
0.9954166666666666,0.9954166666666666,0.9954166666666666,0.9954166666666666,0.9954547381854624,0.9954166666666668,0.9954191528280006,29,3,train,EfficientNetV2B0 Pre-trained
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9835386694649524,0.9833333333333334,0.983347459632325,29,3,val,EfficientNetV2B0 Pre-trained
0.9793333333333332,0.9793333333333332,0.9793333333333332,0.9793333333333332,0.9795620436344412,0.9793333333333332,0.979361765205249,29,3,test,EfficientNetV2B0 Pre-trained
0.994375,0.994375,0.994375,0.994375,0.9944531688981024,0.994375,0.9943714638067374,29,4,train,EfficientNetV2B0 Pre-trained
0.9716666666666668,0.9716666666666668,0.9716666666666668,0.9716666666666668,0.9724780906957378,0.9716666666666668,0.9716171599868552,29,4,val,EfficientNetV2B0 Pre-trained
0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9741015737974263,0.9733333333333334,0.9732540658228248,29,4,test,EfficientNetV2B0 Pre-trained
0.9985416666666668,0.9985416666666668,0.9985416666666668,0.9985416666666668,0.9985479301541478,0.9985416666666664,0.998541877355424,29,5,train,EfficientNetV2B0 Pre-trained
0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9760276348193696,0.9758333333333332,0.9758340315005704,29,5,val,EfficientNetV2B0 Pre-trained
0.9773333333333334,0.9773333333333334,0.9773333333333334,0.9773333333333334,0.9776319061217508,0.9773333333333334,0.9773216267009784,29,5,test,EfficientNetV2B0 Pre-trained
0.995625,0.995625,0.995625,0.995625,0.995639177089734,0.995625,0.995625726508602,30,1,train,EfficientNetV2B0 Pre-trained
0.9775,0.9775,0.9775,0.9775,0.977726878718028,0.9775,0.9775344062411496,30,1,val,EfficientNetV2B0 Pre-trained
0.978,0.978,0.978,0.978,0.978229892344198,0.978,0.9779922659999936,30,1,test,EfficientNetV2B0 Pre-trained
0.9985416666666668,0.9985416666666668,0.9985416666666668,0.9985416666666668,0.9985468551858594,0.9985416666666664,0.9985417686711352,30,2,train,EfficientNetV2B0 Pre-trained
0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9859204308137136,0.9858333333333336,0.9857790686682972,30,2,val,EfficientNetV2B0 Pre-trained
0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9815099226439208,0.9813333333333334,0.9813231558883936,30,2,test,EfficientNetV2B0 Pre-trained
0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983363629606532,0.9983333333333332,0.9983326775932048,30,3,train,EfficientNetV2B0 Pre-trained
0.9875,0.9875,0.9875,0.9875,0.9875979115278444,0.9875,0.9875010417403188,30,3,val,EfficientNetV2B0 Pre-trained
0.9846666666666668,0.9846666666666668,0.9846666666666668,0.9846666666666668,0.9846757598394902,0.9846666666666666,0.9846371554408112,30,3,test,EfficientNetV2B0 Pre-trained
0.9972916666666668,0.9972916666666668,0.9972916666666668,0.9972916666666668,0.9973024539761216,0.9972916666666668,0.997289793321682,30,4,train,EfficientNetV2B0 Pre-trained
0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9809240984637688,0.9808333333333332,0.9808308522896132,30,4,val,EfficientNetV2B0 Pre-trained
0.9753333333333334,0.9753333333333334,0.9753333333333334,0.9753333333333334,0.9754447142117176,0.9753333333333334,0.9753444711375906,30,4,test,EfficientNetV2B0 Pre-trained
0.995,0.995,0.995,0.995,0.9950151186001523,0.995,0.9949998513097944,30,5,train,EfficientNetV2B0 Pre-trained
0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9809802591636674,0.9808333333333332,0.980867355059347,30,5,val,EfficientNetV2B0 Pre-trained
0.978,0.978,0.978,0.978,0.9781608209835444,0.978,0.978016189767398,30,5,test,EfficientNetV2B0 Pre-trained
0.99875,0.99875,0.99875,0.99875,0.9987525974047023,0.99875,0.9987498887778704,31,1,train,EfficientNetV2B0 Pre-trained
0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9758333333333332,0.9763253501635674,0.9758333333333334,0.975800290012002,31,1,val,EfficientNetV2B0 Pre-trained
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9835209838321294,0.9833333333333332,0.9833428864718328,31,1,test,EfficientNetV2B0 Pre-trained
0.995625,0.995625,0.995625,0.995625,0.9957013852921712,0.995625,0.995631112347564,31,2,train,EfficientNetV2B0 Pre-trained
0.975,0.975,0.975,0.975,0.9756265373525222,0.975,0.9750164401916596,31,2,val,EfficientNetV2B0 Pre-trained
0.978,0.978,0.978,0.978,0.9787715865714306,0.978,0.97805357839854,31,2,test,EfficientNetV2B0 Pre-trained
0.996875,0.996875,0.996875,0.996875,0.9968859449892544,0.996875,0.9968758499125852,31,3,train,EfficientNetV2B0 Pre-trained
0.9825,0.9825,0.9825,0.9825,0.9828068783618142,0.9825,0.98252846206409,31,3,val,EfficientNetV2B0 Pre-trained
0.9746666666666668,0.9746666666666668,0.9746666666666668,0.9746666666666668,0.9752879844132712,0.9746666666666668,0.9747119460519496,31,3,test,EfficientNetV2B0 Pre-trained
0.9935416666666668,0.9935416666666668,0.9935416666666668,0.9935416666666668,0.9936400322461592,0.9935416666666668,0.9935435143620938,31,4,train,EfficientNetV2B0 Pre-trained
0.9825,0.9825,0.9825,0.9825,0.982625803376577,0.9825,0.9825023056399326,31,4,val,EfficientNetV2B0 Pre-trained
0.97,0.97,0.97,0.97,0.9703091791728864,0.97,0.9699198331829816,31,4,test,EfficientNetV2B0 Pre-trained
0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983419635593548,0.9983333333333334,0.99833332067407,31,5,train,EfficientNetV2B0 Pre-trained
0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9868051816829496,0.9866666666666666,0.9866480708317018,31,5,val,EfficientNetV2B0 Pre-trained
0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9813333333333332,0.9816709952105258,0.9813333333333332,0.9812957786673596,31,5,test,EfficientNetV2B0 Pre-trained
0.9664583333333332,0.9664583333333332,0.9664583333333332,0.9664583333333332,0.9666614494130404,0.9664583333333332,0.966483337342192,9,1,train,EfficientNetV2B0 Non-pre-trained
0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8978669927693567,0.8958333333333334,0.8960168571518959,9,1,val,EfficientNetV2B0 Non-pre-trained
0.9053333333333332,0.9053333333333332,0.9053333333333332,0.9053333333333332,0.9067935855244598,0.9053333333333332,0.9053955369133552,9,1,test,EfficientNetV2B0 Non-pre-trained
0.969375,0.969375,0.969375,0.969375,0.96956047010192,0.969375,0.9693988232841804,9,2,train,EfficientNetV2B0 Non-pre-trained
0.93,0.93,0.93,0.93,0.9318138940420864,0.93,0.9302796978397369,9,2,val,EfficientNetV2B0 Non-pre-trained
0.9233333333333332,0.9233333333333332,0.9233333333333332,0.9233333333333332,0.9246502841110352,0.9233333333333336,0.9230540073333884,9,2,test,EfficientNetV2B0 Non-pre-trained
0.2227083333333333,0.2227083333333333,0.2227083333333333,0.2227083333333333,0.3000748044635523,0.2227083333333333,0.134832621395485,9,3,train,EfficientNetV2B0 Non-pre-trained
0.2241666666666666,0.2241666666666666,0.2241666666666666,0.2241666666666666,0.254160655965534,0.2241666666666666,0.135961050187314,9,3,val,EfficientNetV2B0 Non-pre-trained
0.216,0.216,0.216,0.216,0.2640372635164981,0.216,0.1220267283181901,9,3,test,EfficientNetV2B0 Non-pre-trained
0.968125,0.968125,0.968125,0.968125,0.9688079602619049,0.968125,0.9682120074229932,9,4,train,EfficientNetV2B0 Non-pre-trained
0.9125,0.9125,0.9125,0.9125,0.9146441053281512,0.9125,0.9131700375091524,9,4,val,EfficientNetV2B0 Non-pre-trained
0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9190533780662946,0.9166666666666669,0.9170905737385252,9,4,test,EfficientNetV2B0 Non-pre-trained
0.955,0.955,0.955,0.955,0.9577760764256334,0.955,0.9552315055642732,9,5,train,EfficientNetV2B0 Non-pre-trained
0.9025,0.9025,0.9025,0.9025,0.9130961403535548,0.9025,0.902828094841988,9,5,val,EfficientNetV2B0 Non-pre-trained
0.8993333333333333,0.8993333333333333,0.8993333333333333,0.8993333333333333,0.9081455850382084,0.8993333333333332,0.8991306900322746,9,5,test,EfficientNetV2B0 Non-pre-trained
0.975,0.975,0.975,0.975,0.975250313371785,0.975,0.9748209916355892,10,1,train,EfficientNetV2B0 Non-pre-trained
0.9258333333333332,0.9258333333333332,0.9258333333333332,0.9258333333333332,0.9259794651749,0.9258333333333332,0.9249238584566684,10,1,val,EfficientNetV2B0 Non-pre-trained
0.9306666666666666,0.9306666666666666,0.9306666666666666,0.9306666666666666,0.9308331724506204,0.9306666666666666,0.9300346703296312,10,1,test,EfficientNetV2B0 Non-pre-trained
0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9665624709027169,0.9633333333333332,0.9634560719350738,10,2,train,EfficientNetV2B0 Non-pre-trained
0.9241666666666668,0.9241666666666668,0.9241666666666668,0.9241666666666668,0.9337147485553274,0.9241666666666668,0.9240327105299956,10,2,val,EfficientNetV2B0 Non-pre-trained
0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9367409976677532,0.9326666666666668,0.9328623286584998,10,2,test,EfficientNetV2B0 Non-pre-trained
0.8897916666666666,0.8897916666666666,0.8897916666666666,0.8897916666666666,0.9127078636671676,0.8897916666666668,0.8912864880904987,10,3,train,EfficientNetV2B0 Non-pre-trained
0.8341666666666666,0.8341666666666666,0.8341666666666666,0.8341666666666666,0.8744340120721367,0.8341666666666667,0.8370694762763218,10,3,val,EfficientNetV2B0 Non-pre-trained
0.852,0.852,0.852,0.852,0.8805601368466303,0.852,0.8539070750761496,10,3,test,EfficientNetV2B0 Non-pre-trained
0.9510416666666668,0.9510416666666668,0.9510416666666668,0.9510416666666668,0.95202547811544,0.9510416666666666,0.9511334201459452,10,4,train,EfficientNetV2B0 Non-pre-trained
0.9075,0.9075,0.9075,0.9075,0.9102394533120938,0.9075,0.908191492517604,10,4,val,EfficientNetV2B0 Non-pre-trained
0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9047321654380824,0.9033333333333332,0.903591174907568,10,4,test,EfficientNetV2B0 Non-pre-trained
0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9485416666666666,0.9529358493592184,0.9485416666666666,0.9483112986631208,10,5,train,EfficientNetV2B0 Non-pre-trained
0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.9049003801535952,0.8966666666666667,0.8964054552892262,10,5,val,EfficientNetV2B0 Non-pre-trained
0.902,0.902,0.902,0.902,0.909512392079066,0.902,0.9019691737984477,10,5,test,EfficientNetV2B0 Non-pre-trained
0.9579166666666666,0.9579166666666666,0.9579166666666666,0.9579166666666666,0.9619830311065516,0.9579166666666664,0.9582962074139368,11,1,train,EfficientNetV2B0 Non-pre-trained
0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9169295510084984,0.9066666666666666,0.90771464512157,11,1,val,EfficientNetV2B0 Non-pre-trained
0.906,0.906,0.906,0.906,0.913612472909163,0.906,0.9066791561598152,11,1,test,EfficientNetV2B0 Non-pre-trained
0.9860416666666668,0.9860416666666668,0.9860416666666668,0.9860416666666668,0.986112906608593,0.9860416666666666,0.9860173879793408,11,2,train,EfficientNetV2B0 Non-pre-trained
0.9383333333333334,0.9383333333333334,0.9383333333333334,0.9383333333333334,0.939022186651558,0.9383333333333332,0.9384565106264248,11,2,val,EfficientNetV2B0 Non-pre-trained
0.9413333333333334,0.9413333333333334,0.9413333333333334,0.9413333333333334,0.9423127408137092,0.9413333333333334,0.9414855540107474,11,2,test,EfficientNetV2B0 Non-pre-trained
0.8670833333333333,0.8670833333333333,0.8670833333333333,0.8670833333333333,0.8953502704865492,0.8670833333333334,0.8688724600150968,11,3,train,EfficientNetV2B0 Non-pre-trained
0.8066666666666666,0.8066666666666666,0.8066666666666666,0.8066666666666666,0.8500369977277288,0.8066666666666666,0.806933371161743,11,3,val,EfficientNetV2B0 Non-pre-trained
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8711129197170235,0.8333333333333333,0.8357812691104571,11,3,test,EfficientNetV2B0 Non-pre-trained
0.9902083333333334,0.9902083333333334,0.9902083333333334,0.9902083333333334,0.9902953658680064,0.9902083333333334,0.9901911582030132,11,4,train,EfficientNetV2B0 Non-pre-trained
0.9508333333333332,0.9508333333333332,0.9508333333333332,0.9508333333333332,0.9516093124244148,0.9508333333333332,0.9506433857575876,11,4,val,EfficientNetV2B0 Non-pre-trained
0.9253333333333332,0.9253333333333332,0.9253333333333332,0.9253333333333332,0.9260985607928188,0.9253333333333332,0.9254251258949524,11,4,test,EfficientNetV2B0 Non-pre-trained
0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9664445015052582,0.9658333333333332,0.9659317076766214,11,5,train,EfficientNetV2B0 Non-pre-trained
0.9141666666666668,0.9141666666666668,0.9141666666666668,0.9141666666666668,0.9163236762478996,0.9141666666666666,0.9147380917496712,11,5,val,EfficientNetV2B0 Non-pre-trained
0.9153333333333332,0.9153333333333332,0.9153333333333332,0.9153333333333332,0.9187605487342831,0.9153333333333332,0.9159241902945056,11,5,test,EfficientNetV2B0 Non-pre-trained
0.9670833333333332,0.9670833333333332,0.9670833333333332,0.9670833333333332,0.9679711082196588,0.9670833333333334,0.9672449790853992,12,1,train,EfficientNetV2B0 Non-pre-trained
0.9291666666666668,0.9291666666666668,0.9291666666666668,0.9291666666666668,0.9304586985484782,0.9291666666666668,0.9293628830287876,12,1,val,EfficientNetV2B0 Non-pre-trained
0.9286666666666666,0.9286666666666666,0.9286666666666666,0.9286666666666666,0.9304765612015964,0.9286666666666668,0.9290286141029312,12,1,test,EfficientNetV2B0 Non-pre-trained
0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.97726650372611,0.9766666666666666,0.9765478722000388,12,2,train,EfficientNetV2B0 Non-pre-trained
0.9175,0.9175,0.9175,0.9175,0.9196380510943634,0.9175,0.9170987438775506,12,2,val,EfficientNetV2B0 Non-pre-trained
0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9144457264599768,0.9133333333333332,0.9129046791625608,12,2,test,EfficientNetV2B0 Non-pre-trained
0.9495833333333332,0.9495833333333332,0.9495833333333332,0.9495833333333332,0.9516062126069886,0.9495833333333332,0.9498809903686926,12,3,train,EfficientNetV2B0 Non-pre-trained
0.8975,0.8975,0.8975,0.8975,0.90322840203275,0.8975,0.8978818270645418,12,3,val,EfficientNetV2B0 Non-pre-trained
0.904,0.904,0.904,0.904,0.9092907068086172,0.904,0.904669442949106,12,3,test,EfficientNetV2B0 Non-pre-trained
0.97875,0.97875,0.97875,0.97875,0.978927190906748,0.97875,0.9787959213232283,12,4,train,EfficientNetV2B0 Non-pre-trained
0.9375,0.9375,0.9375,0.9375,0.9390267134698737,0.9375,0.9377717195021036,12,4,val,EfficientNetV2B0 Non-pre-trained
0.938,0.938,0.938,0.938,0.9384937239748592,0.938,0.9381263571561556,12,4,test,EfficientNetV2B0 Non-pre-trained
0.881875,0.881875,0.881875,0.881875,0.8876401247090971,0.881875,0.8814954153689506,12,5,train,EfficientNetV2B0 Non-pre-trained
0.835,0.835,0.835,0.835,0.8412789909541798,0.835,0.8342200818913286,12,5,val,EfficientNetV2B0 Non-pre-trained
0.854,0.854,0.854,0.854,0.8583265196220369,0.8539999999999999,0.8534125510469422,12,5,test,EfficientNetV2B0 Non-pre-trained
0.9864583333333332,0.9864583333333332,0.9864583333333332,0.9864583333333332,0.9866331419643612,0.9864583333333334,0.9864777271553606,13,1,train,EfficientNetV2B0 Non-pre-trained
0.9366666666666666,0.9366666666666666,0.9366666666666666,0.9366666666666666,0.938215699855096,0.9366666666666668,0.9368239467011094,13,1,val,EfficientNetV2B0 Non-pre-trained
0.938,0.938,0.938,0.938,0.940044953831632,0.938,0.9380186579221272,13,1,test,EfficientNetV2B0 Non-pre-trained
0.9460416666666668,0.9460416666666668,0.9460416666666668,0.9460416666666668,0.9500112651062642,0.9460416666666668,0.946367945877532,13,2,train,EfficientNetV2B0 Non-pre-trained
0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9033333333333332,0.9074868017556116,0.9033333333333332,0.90357769867648,13,2,val,EfficientNetV2B0 Non-pre-trained
0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9144989867749044,0.9066666666666666,0.906987048579572,13,2,test,EfficientNetV2B0 Non-pre-trained
0.955,0.955,0.955,0.955,0.9576225327965922,0.955,0.9546513827638744,13,3,train,EfficientNetV2B0 Non-pre-trained
0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9066666666666666,0.9105652604144702,0.9066666666666666,0.9062173350921798,13,3,val,EfficientNetV2B0 Non-pre-trained
0.8993333333333333,0.8993333333333333,0.8993333333333333,0.8993333333333333,0.9030094488690106,0.8993333333333334,0.8983598451253176,13,3,test,EfficientNetV2B0 Non-pre-trained
0.9777083333333332,0.9777083333333332,0.9777083333333332,0.9777083333333332,0.9779488731397188,0.9777083333333334,0.9777674527374186,13,4,train,EfficientNetV2B0 Non-pre-trained
0.93,0.93,0.93,0.93,0.9329138573040472,0.93,0.9303347862647676,13,4,val,EfficientNetV2B0 Non-pre-trained
0.9193333333333332,0.9193333333333332,0.9193333333333332,0.9193333333333332,0.9227636246683404,0.9193333333333332,0.9195107916267068,13,4,test,EfficientNetV2B0 Non-pre-trained
0.9789583333333334,0.9789583333333334,0.9789583333333334,0.9789583333333334,0.9796056983332786,0.9789583333333336,0.9790145949701928,13,5,train,EfficientNetV2B0 Non-pre-trained
0.9408333333333332,0.9408333333333332,0.9408333333333332,0.9408333333333332,0.9416963027368612,0.9408333333333332,0.9409999820907924,13,5,val,EfficientNetV2B0 Non-pre-trained
0.926,0.926,0.926,0.926,0.9281994119028896,0.926,0.9260421479584192,13,5,test,EfficientNetV2B0 Non-pre-trained
0.94375,0.94375,0.94375,0.94375,0.947318182686027,0.94375,0.9443892000840624,14,1,train,EfficientNetV2B0 Non-pre-trained
0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8944217603523266,0.8866666666666667,0.8880493886854877,14,1,val,EfficientNetV2B0 Non-pre-trained
0.9006666666666666,0.9006666666666666,0.9006666666666666,0.9006666666666666,0.9057204407703456,0.9006666666666666,0.9015403800465812,14,1,test,EfficientNetV2B0 Non-pre-trained
0.9683333333333334,0.9683333333333334,0.9683333333333334,0.9683333333333334,0.9702040721132242,0.9683333333333334,0.9683600522580272,14,2,train,EfficientNetV2B0 Non-pre-trained
0.9316666666666666,0.9316666666666666,0.9316666666666666,0.9316666666666666,0.9350513175236724,0.9316666666666666,0.9321141349129548,14,2,val,EfficientNetV2B0 Non-pre-trained
0.9193333333333332,0.9193333333333332,0.9193333333333332,0.9193333333333332,0.923755014232502,0.9193333333333332,0.9193711712320336,14,2,test,EfficientNetV2B0 Non-pre-trained
0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9608333333333332,0.9612215259736824,0.9608333333333332,0.9608438986455669,14,3,train,EfficientNetV2B0 Non-pre-trained
0.925,0.925,0.925,0.925,0.9259394460639928,0.925,0.9249100329193822,14,3,val,EfficientNetV2B0 Non-pre-trained
0.9073333333333332,0.9073333333333332,0.9073333333333332,0.9073333333333332,0.9090060765243322,0.9073333333333334,0.9074898733644204,14,3,test,EfficientNetV2B0 Non-pre-trained
0.95625,0.95625,0.95625,0.95625,0.9568259562660936,0.95625,0.9563537504913786,14,4,train,EfficientNetV2B0 Non-pre-trained
0.8975,0.8975,0.8975,0.8975,0.899143409691727,0.8975,0.8978556929833352,14,4,val,EfficientNetV2B0 Non-pre-trained
0.9013333333333332,0.9013333333333332,0.9013333333333332,0.9013333333333332,0.9030830072367504,0.9013333333333332,0.9017695846104904,14,4,test,EfficientNetV2B0 Non-pre-trained
0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9584559788978598,0.9583333333333334,0.9582590000088576,14,5,train,EfficientNetV2B0 Non-pre-trained
0.9175,0.9175,0.9175,0.9175,0.9182834826949472,0.9175,0.91726505772561,14,5,val,EfficientNetV2B0 Non-pre-trained
0.9046666666666666,0.9046666666666666,0.9046666666666666,0.9046666666666666,0.9046617709471898,0.9046666666666668,0.9044606644536513,14,5,test,EfficientNetV2B0 Non-pre-trained
0.9164583333333334,0.9164583333333334,0.9164583333333334,0.9164583333333334,0.9194813915749362,0.9164583333333332,0.9164389032345492,15,1,train,EfficientNetV2B0 Non-pre-trained
0.8716666666666667,0.8716666666666667,0.8716666666666667,0.8716666666666667,0.8758820050073002,0.8716666666666667,0.871909573749492,15,1,val,EfficientNetV2B0 Non-pre-trained
0.8673333333333333,0.8673333333333333,0.8673333333333333,0.8673333333333333,0.8729809891426733,0.8673333333333334,0.8675389814703557,15,1,test,EfficientNetV2B0 Non-pre-trained
0.976875,0.976875,0.976875,0.976875,0.9775678811352992,0.976875,0.9767893838936792,15,2,train,EfficientNetV2B0 Non-pre-trained
0.9358333333333332,0.9358333333333332,0.9358333333333332,0.9358333333333332,0.9390486075944582,0.9358333333333334,0.935764726781234,15,2,val,EfficientNetV2B0 Non-pre-trained
0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9326666666666666,0.9347271335888204,0.9326666666666668,0.9321747403909963,15,2,test,EfficientNetV2B0 Non-pre-trained
0.9345833333333332,0.9345833333333332,0.9345833333333332,0.9345833333333332,0.936010214448134,0.9345833333333332,0.934387411386156,15,3,train,EfficientNetV2B0 Non-pre-trained
0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8910847726664983,0.8866666666666667,0.8871926429158602,15,3,val,EfficientNetV2B0 Non-pre-trained
0.8973333333333333,0.8973333333333333,0.8973333333333333,0.8973333333333333,0.9005892013327689,0.8973333333333333,0.8970083148070558,15,3,test,EfficientNetV2B0 Non-pre-trained
0.9841666666666666,0.9841666666666666,0.9841666666666666,0.9841666666666666,0.9842782219510996,0.9841666666666666,0.984136088247617,15,4,train,EfficientNetV2B0 Non-pre-trained
0.94,0.94,0.94,0.94,0.9408357197659706,0.94,0.9397664000022892,15,4,val,EfficientNetV2B0 Non-pre-trained
0.934,0.934,0.934,0.934,0.935172833570578,0.934,0.9336667043032498,15,4,test,EfficientNetV2B0 Non-pre-trained
0.9670833333333332,0.9670833333333332,0.9670833333333332,0.9670833333333332,0.9680393477846873,0.9670833333333334,0.9671564865556546,15,5,train,EfficientNetV2B0 Non-pre-trained
0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9308333333333332,0.9331129037947204,0.9308333333333332,0.9308459596769832,15,5,val,EfficientNetV2B0 Non-pre-trained
0.9186666666666666,0.9186666666666666,0.9186666666666666,0.9186666666666666,0.922448669907553,0.9186666666666669,0.9186550261718806,15,5,test,EfficientNetV2B0 Non-pre-trained
0.864375,0.864375,0.864375,0.864375,0.870771028614875,0.8643750000000001,0.8634870634650547,16,1,train,EfficientNetV2B0 Non-pre-trained
